periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-AN010. Third dose IPT (IPT3),105-AN01a. ANC 1st Visit for women,105-AN01b. ANC 1st Visit for women (1st Trimester),105-AN02. ANC 4th Visit for women,105-AN03. ANC 4+ visits for Women,105-AN04. ANC 8 contacts/visits for women,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-AN06a. Total Referrals to ANC unit,105-AN06b. Referrals to ANC unit from community services,105-AN07a. Total ANC Referrals from unit,105-AN07b. ANC Referrals from unit for mothers newly enrolled in MCH groups,105-AN08. First dose IPT (IPT1),105-AN09. Second dose IPT (IPT2),105-AN11. IPT Dose 4+,105-AN12a. TB Screening for ANC clients - Screened for TB,105-AN12b. TB Screening for ANC clients - Presumed to have TB,105-AN12c. TB Screening for ANC clients - Diagnosed with  TB,105-AN13a. Blood and Rhesus Group (O) - Total,105-AN13b. Blood and Rhesus Group (O) - Rhesus(O+),105-AN14a. Blood and Rhesus Group (A) - Total,105-AN14b. Blood and Rhesus Group (A) - Rhesus(A+),105-AN15a. Blood and Rhesus Group (B) - Total,105-AN15b. Blood and Rhesus Group (B) - Rhesus(B+),105-AN16a. Blood and Rhesus Group (AB) - Total,105-AN16b. Blood and Rhesus Group (AB) - Rhesus(AB+),105-AN17. Pregnant women who were tested for Anaemia using Hb Test at ANC 1st contact / visit,105-AN18. Pregnant women with Hb <10g/dl at ANC 1st contact / visit,105-AN19. Pregnant women who were tested for anaemia using Hb test at ANC after 36 weeks,105-AN20. Pregnant women with Anaemia (Hb <10g/dl) at ANC after 36 weeks,105-AN21. Pregnant Women receiving atleast 30 tablets of Iron/Folic Acid at ANC 1st contact /  Visit,105-AN22. Pregnant Women receiving atleast 30 tablets of Iron/Folic Acid at ANC after 36 weeks,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,105-AN24a. Pregnant women who received obstetric ultra sound scan during any ANC visits - Total,105-AN24b. Pregnant women who received obstetric ultra sound scan during any ANC visits - Done at or before 24 weeks,105-AN25a. Pregnant women dewormed or receiving mebendazole - Total,105-AN25b. Pregnant women dewormed or receiving mebendazole - Done after 28 weeks,105-AN26a. Pregnant Women tested for syphilis for first time during this pregnancy,105-AN26b. Pregnant Women tested for syphilis for first time during this pregnancy - Positive,105-AN26c. Pregnant Women tested for syphilis for first time during this pregnancy - Started on Treatment,105-AN27a. Male partners tested for syphilis,105-AN27b. Male partners tested for syphilis -Positive,105-AN27c. Male partners tested for syphilis (Started on Treatment),105-AN28a. Pregnant women tested for Hepatitis B,105-AN28b. Pregnant women tested for Hepatitis B - Positive,105-AN28c. Pregnant women tested for Hepatitis B - Started on Treatment,105-AN29a. Pregnant women newly tested for HIV in this pregnancy at any ANC visit (TR & TRR) - total,105-AN29b. Pregnant women newly tested for HIV in this pregnancy at any ANC visit (TR & TRR) - ANC 1,105-AN30a. Pregnant Women tested HIV+ for 1st time this pregnancy (TRR) at any ANC Visit - Total,105-AN30b. Pregnant Women tested HIV+ for 1st time this pregnancy (TRR) at any ANC Visit - ANC 1,105-AN31a. HIV+ Pregnant women assessed by CD4 - Total,105-AN31b. HIV+ Pregnant women assessed by CD4 - ANC 1,"105-AN32. HIV+ pregnant women initiated on ART for eMTCT at any visit irrespective of when tested HIV+ (TRR,TRR+,TRR,TRRK)",105-AN33a. Total Pregnant Women who knew status before 1st ANC - TRK + TRRK,105-AN33b. Pregnant Women who knew status before 1st ANC - HIV+ TRRK,105-AN34a. HIV+ pregnant women already on ART before 1st ANC - Total(ART-K),105-AN34b. HIV+ pregnant women already on ART before 1st ANC - Viral Load Sample collected(ART-K),105-AN34c. HIV+ pregnant women already on ART before 1st ANC - Viral Load Results returned(ART-K),105-AN34d. HIV+ pregnant women already on ART before 1st ANC - Viral Load Suppressed(ART-K),105-AN35a. Pregnant women who re-tested later in pregnancy - Total (TR+ &TRR+),105-AN35b. Pregnant women who re-tested later in pregnancy - HIV+ (TRR+),105-AN36. HIV+ pregnant women given ARV prophylaxis for the un born infants for the 1st time in ANC,105-AN37a. Pregnant women given self-testing kits for their male partners - Total,105-AN37b. Pregnant women given self-testing kits for their male partners - Tests returned HIV+,105-AN37c. Pregnant women given self-testing kits for their male partners - Tests returned HIV-,105-AN38a. Male partners received HIV test results in eMTCT - Total tested (TR & TRR),105-AN38b. Male partners received HIV test results in eMTCT - HIV+ (TRR),105-AN39a. Male partners with a known status at their first visit as a couple in ANC - Total (TRK & TRRK),105-AN39b. Male partners with a known status at their first visit as a couple in ANC - HIV+ (TRRK),105-AN40. HIV+ Male partners initiated on ART in the ANC setting,105-AN41. Number of discordant couples identified in ANC,105-AN42a. Pregnant women who received Counselling (Maternal Nutrition ) - Total,105-AN42b. Pregnant women who received Counselling (Maternal Nutrition) - HIV+,105-AN42c. Pregnant women who received Counselling (Infant Feeding ) - Total,105-AN42d. Pregnant women who received Counselling (Infant Feeding ) - HIV+
202104,April 2021,202104,,MOH - Uganda,South Central,Kyotera District,Kalisizo Subcounty,Kyango Health Centre III,KHwThSaTX0L,Kyango Health Centre III,,,8.0,16.0,3.0,7.0,12.0,,42.0,,,,,12.0,7.0,11.0,,,,,,,,,,,,,,,,,2.0,4.0,,,16.0,,,,,,,,,,,,,,,,,,16.0,2.0,2.0,,,,1.0,,,,,,,,,,,,11.0,,11.0,
202104,April 2021,202104,,MOH - Uganda,North Central,Mityana District,Central Division,Lulagala Health Centre III,f5lLaEQlPzM,Lulagala Health Centre III,,,9.0,34.0,22.0,10.0,5.0,1.0,95.0,0.0,0.0,0.0,,29.0,38.0,9.0,95.0,0.0,0.0,33.0,7.0,16.0,0.0,17.0,6.0,5.0,0.0,,,,,,,1.0,0.0,0.0,22.0,5.0,34.0,1.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,29.0,29.0,,,,,,5.0,1.0,1.0,1.0,,,2.0,,,0.0,2.0,,6.0,,,,,,95.0,5.0,95.0,5.0
202104,April 2021,202104,,MOH - Uganda,Teso,Kalaki District,Otuboi Subcounty,Lwala Hospital,UdkpzjDtHXu,Lwala Hospital,,,31.0,28.0,3.0,31.0,24.0,,135.0,5.0,5.0,,,25.0,23.0,46.0,135.0,1.0,,,,,,,,,,,,,,3.0,20.0,,1.0,,5.0,5.0,28.0,,,17.0,,,,,,28.0,28.0,,,,,,,,,,,,28.0,,,,,,17.0,,1.0,1.0,,1.0,135.0,,135.0,
202104,April 2021,202104,,MOH - Uganda,South Central,Rakai District,Lwamaggwa Subcounty,Lwamaggwa Ngo Health Centre II,ml9Ztrc35ZD,Lwamaggwa Ngo Health Centre II,,,12.0,12.0,1.0,7.0,13.0,,50.0,,,,,10.0,7.0,6.0,50.0,,,,,,,,,,,,,,,12.0,2.0,,18.0,5.0,28.0,6.0,11.0,1.0,,1.0,,,,,,15.0,12.0,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,3.0,,,,,,50.0,8.0,50.0,8.0
202104,April 2021,202104,,MOH - Uganda,South Central,Sembabule District,Lwebitakuli Subcounty,Lwebitakuli Ngo Health Centre III,GGccoyznKwM,Lwebitakuli Ngo Health Centre III,,,13.0,27.0,2.0,7.0,5.0,,72.0,,,,,24.0,13.0,11.0,72.0,0.0,0.0,18.0,18.0,10.0,10.0,8.0,8.0,2.0,2.0,20.0,1.0,0.0,0.0,23.0,2.0,0.0,3.0,0.0,27.0,3.0,19.0,,,,,,6.0,2.0,0.0,27.0,27.0,1.0,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,72.0,5.0,72.0,5.0
202104,April 2021,202104,,MOH - Uganda,Bugisu,Namisindwa District,Magale Town Council,Magale (UCMB) Health Centre IV,adoijg0nE4u,Magale (UCMB) Health Centre IV,,,32.0,165.0,,27.0,3.0,1.0,279.0,5.0,,,,119.0,41.0,21.0,278.0,,,61.0,61.0,40.0,37.0,25.0,25.0,19.0,19.0,165.0,3.0,,,165.0,34.0,50.0,,,162.0,58.0,165.0,,,2.0,,,,,,165.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,278.0,,278.0,
202104,April 2021,202104,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,Makondo Health Centre III,c4QCM3YpqqE,Makondo Health Centre III,,,27.0,23.0,5.0,18.0,6.0,,91.0,,,,,22.0,17.0,20.0,,,,6.0,6.0,1.0,1.0,,,,,10.0,1.0,,,5.0,7.0,14.0,,,37.0,31.0,23.0,1.0,1.0,1.0,,,,,,23.0,23.0,,,,,,,,,,,,12.0,,,,,,,,,,,,91.0,4.0,54.0,
202104,April 2021,202104,,MOH - Uganda,North Central,Buikwe District,Kiyindi Town Council,Makonge Health Centre III,BIiLhy7eYLl,Makonge Health Centre III,,,45.0,119.0,66.0,40.0,15.0,,296.0,40.0,,2.0,2.0,79.0,75.0,37.0,296.0,,,33.0,32.0,18.0,18.0,22.0,22.0,3.0,3.0,,,,,119.0,54.0,,42.0,5.0,80.0,15.0,76.0,2.0,2.0,15.0,,,2.0,,,111.0,111.0,2.0,2.0,,,2.0,8.0,8.0,8.0,8.0,,,21.0,,,,,,11.0,,,,,1.0,296.0,10.0,296.0,10.0
202104,April 2021,202104,,MOH - Uganda,South Central,Lwengo District,Lwengo Subcounty,Mbirizi St. Francis Health Centre III,n3uHerzsnE1,Mbirizi St. Francis Health Centre III,,,40.0,66.0,,27.0,40.0,1.0,239.0,,,,,29.0,49.0,19.0,,,,,,,,,,,,,,,,66.0,10.0,,33.0,4.0,23.0,8.0,66.0,2.0,2.0,,,,7.0,,,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202104,April 2021,202104,,MOH - Uganda,South Central,Rakai District,Lwanda Subcounty,Mbuye Health Centre II,Zf1t4djAYWx,Mbuye Health Centre II,,,7.0,13.0,4.0,9.0,14.0,,45.0,,,,,12.0,9.0,13.0,45.0,,,,,,,,,,,,,,,13.0,6.0,13.0,29.0,10.0,41.0,23.0,13.0,,,,,,,,,14.0,11.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,45.0,2.0,45.0,2.0
202104,April 2021,202104,,MOH - Uganda,South Central,Mpigi District,Buwama Town Council,Mitala-Maria Health Centre III,lF4U1Yzu0Ka,Mitala-Maria Health Centre III,,,20.0,24.0,7.0,27.0,13.0,,100.0,,,,,19.0,37.0,20.0,100.0,,,11.0,11.0,6.0,5.0,4.0,4.0,1.0,1.0,26.0,1.0,1.0,,26.0,27.0,,8.0,,24.0,5.0,28.0,1.0,,,,,,,,24.0,20.0,,,,,,4.0,4.0,4.0,1.0,,,8.0,,,5.0,,5.0,,,,,,,100.0,8.0,100.0,8.0
202104,April 2021,202104,,MOH - Uganda,Tooro,Bunyangabu District,Kyamukube Town Council,Mitandi Health Centre III,puvssItt4Qv,Mitandi Health Centre III,,,31.0,45.0,15.0,28.0,24.0,,159.0,,,,,39.0,56.0,50.0,151.0,,,,,,,,,,,,,,,30.0,12.0,,2.0,1.0,72.0,33.0,45.0,2.0,2.0,25.0,,,,,,45.0,45.0,,,,,,,,,,,,29.0,,,,,,25.0,,,,,,151.0,1.0,151.0,1.0
202104,April 2021,202104,,MOH - Uganda,Busoga,Jinja District,Buwenge Subcounty,Muguluka Flep Health Centre II,Tjj8mXWAJKN,Muguluka Flep Health Centre II,,,3.0,14.0,1.0,3.0,2.0,,30.0,,,,,14.0,13.0,,30.0,,,,,,,,,,,,,,,,,14.0,,,12.0,6.0,,,,,,,,,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,,14.0,
202104,April 2021,202104,,MOH - Uganda,North Central,Mukono District,Central Division,Mukono COU Hospital,MNzaqWsKyxO,Mukono COU Hospital,,,39.0,146.0,89.0,82.0,34.0,2.0,425.0,,,13.0,13.0,60.0,114.0,33.0,423.0,,,193.0,192.0,118.0,,84.0,84.0,28.0,27.0,146.0,9.0,25.0,3.0,146.0,27.0,146.0,423.0,87.0,146.0,7.0,146.0,,,,,,,,,131.0,131.0,3.0,3.0,,,3.0,15.0,15.0,15.0,15.0,,,,,3.0,,,1.0,,,,,,,423.0,13.0,423.0,13.0
202104,April 2021,202104,,MOH - Uganda,Bukedi,Butaleja District,Busaba Subcounty,Mulagi Health Centre III,udCPHdcVeb7,Mulagi Health Centre III,,,33.0,31.0,5.0,19.0,11.0,0.0,136.0,0.0,0.0,0.0,0.0,31.0,39.0,30.0,136.0,0.0,0.0,14.0,14.0,6.0,6.0,7.0,7.0,2.0,2.0,31.0,1.0,0.0,0.0,31.0,0.0,31.0,1.0,0.0,29.0,3.0,31.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,136.0,,136.0,
202104,April 2021,202104,,MOH - Uganda,North Central,Luwero District,Bamunanika Subcounty,Mulajje Health Centre III,zqfPMKhrHd1,Mulajje Health Centre III,,,3.0,3.0,,1.0,,,17.0,,,,,3.0,5.0,,,,,,,,,,,,,1.0,,,,3.0,1.0,3.0,,,5.0,1.0,3.0,,,1.0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,17.0,
202104,April 2021,202104,,MOH - Uganda,South Central,Wakiso District,Kyengera Town Council,Nabbingo Health Centre II,ac7OhvMEosK,Nabbingo Health Centre II,,,6.0,15.0,7.0,7.0,14.0,,59.0,1.0,,,,14.0,12.0,14.0,59.0,,,7.0,7.0,8.0,8.0,1.0,1.0,,,,,,,,,15.0,,,47.0,27.0,1.0,1.0,1.0,,,,,,,14.0,14.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,59.0,1.0,59.0,1.0
202104,April 2021,202104,,MOH - Uganda,Busoga,Kamuli District,Balawoli Subcounty,Nabulezi Health Centre II,tblUABgAaZA,Nabulezi Health Centre II,,,31.0,20.0,16.0,16.0,,,97.0,,,,,7.0,24.0,35.0,55.0,,,,,,,,,,,,,,,16.0,16.0,20.0,,,55.0,23.0,20.0,,,10.0,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,55.0,,55.0,
202104,April 2021,202104,,MOH - Uganda,North Central,Kiboga District,Muwanga Subcounty,Nabwendo Health Centre III,J64jaeaqOc6,Nabwendo Health Centre III,,,8.0,13.0,4.0,10.0,4.0,,45.0,,,,,10.0,11.0,2.0,,,,26.0,26.0,5.0,5.0,4.0,3.0,,,11.0,,,,13.0,,,5.0,2.0,25.0,6.0,13.0,1.0,,7.0,1.0,,,,,13.0,10.0,,,,,,3.0,2.0,2.0,1.0,,,3.0,,,,,,7.0,,,,,,44.0,6.0,44.0,6.0
202104,April 2021,202104,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nadangira Health Centre III,TKpSl9J25U1,Nadangira Health Centre III,,,38.0,56.0,9.0,32.0,18.0,1.0,204.0,10.0,9.0,1.0,1.0,41.0,51.0,38.0,0.0,0.0,0.0,28.0,28.0,15.0,15.0,11.0,11.0,2.0,2.0,40.0,6.0,0.0,0.0,56.0,108.0,56.0,34.0,16.0,148.0,26.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,,,,,1.0,16.0,,5.0,,,,,,,204.0,4.0,204.0,4.0
202104,April 2021,202104,,MOH - Uganda,South Central,Masaka District,Buwunga Subcounty,Nakasojjo Health Centre III,Hv485zI15KB,Nakasojjo Health Centre III,,,1.0,15.0,15.0,12.0,16.0,,64.0,,,,,1.0,1.0,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,5.0,3.0,,,,,,,,,,,,,,,,,,64.0,5.0,64.0,5.0
202104,April 2021,202104,,MOH - Uganda,North Central,Kayunga District,Kayunga Town Council,Namagabi Health Centre II,q3aAGW0y5PH,Namagabi Health Centre II,,,6.0,2.0,,5.0,1.0,,17.0,,,,,2.0,4.0,4.0,,,,,,,,,,,,,,,,2.0,,,4.0,,2.0,,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202104,April 2021,202104,,MOH - Uganda,Bukedi,Budaka District,Budaka Town Council,Namengo Health Centre III,dJd3ohZ6VTQ,Namengo Health Centre III,,,17.0,34.0,10.0,12.0,13.0,,103.0,,,,,34.0,23.0,17.0,103.0,,,15.0,15.0,10.0,10.0,6.0,0.0,3.0,3.0,34.0,,,,34.0,,34.0,,,34.0,,34.0,,,,,,34.0,,,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,103.0,,103.0,
202104,April 2021,202104,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Naminage Health Centre II,T0oqCwE0vOw,Naminage Health Centre II,,,18.0,36.0,36.0,42.0,,,91.0,,,,,29.0,31.0,2.0,87.0,17.0,,,,,,,,,,,,,,36.0,51.0,36.0,,,27.0,27.0,36.0,6.0,6.0,,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202104,April 2021,202104,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Namisambya Health Centre II,SyvXEPay46Q,Namisambya Health Centre II,,,,19.0,12.0,9.0,1.0,,29.0,,,,,12.0,7.0,,18.0,,,,,,,,,,,,,,,12.0,3.0,12.0,,,19.0,,20.0,2.0,2.0,1.0,,,,,,22.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
202104,April 2021,202104,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nampunge Health Centre II,O3FdvltAUSh,Nampunge Health Centre II,,,6.0,20.0,7.0,7.0,3.0,,60.0,3.0,,,,17.0,26.0,,60.0,,,4.0,4.0,7.0,6.0,4.0,4.0,2.0,2.0,,,,,20.0,5.0,20.0,6.0,2.0,33.0,21.0,18.0,2.0,2.0,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,60.0,,60.0,
202104,April 2021,202104,,MOH - Uganda,Busoga,Jinja District,Butagaya Subcounty,Nawampandha Health Centre II,OJAHaxY7rug,Nawampandha Health Centre II,,,2.0,6.0,,,3.0,1.0,20.0,,,,,6.0,9.0,3.0,20.0,,,,,,,,,,,,,,,6.0,2.0,6.0,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202104,April 2021,202104,,MOH - Uganda,North Central,Kayunga District,Nazigo Town Council,Nazigo Mission Health Centre II,Wt9Xc9u5KQ1,Nazigo Mission Health Centre II,,,23.0,40.0,5.0,20.0,15.0,1.0,97.0,,,,,38.0,17.0,17.0,,,,,,,,,,,,,,,,40.0,12.0,,,,35.0,19.0,41.0,1.0,1.0,5.0,,,11.0,,,39.0,39.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
202104,April 2021,202104,,MOH - Uganda,Teso,Ngora District,Ngora Town Council,Ngora Freda Carr Hospital,MNhe4FaQw7v,Ngora Freda Carr Hospital,,,11.0,37.0,5.0,15.0,19.0,,103.0,,,,,33.0,21.0,34.0,103.0,,,,,,,,,,,,,,,37.0,3.0,37.0,,,85.0,21.0,37.0,,,14.0,,,,,,33.0,33.0,,,,,,4.0,4.0,4.0,4.0,,,16.0,,,,,,,,,,,,103.0,4.0,103.0,4.0
202104,April 2021,202104,,MOH - Uganda,South Central,Lwengo District,Kkingo Subcounty,Nkoni Health Centre III,EBmWiWJFu2L,Nkoni Health Centre III,,,26.0,21.0,16.0,27.0,1.0,,97.0,,,,,11.0,21.0,23.0,,,,,,,,,,,,,,,,21.0,,21.0,55.0,15.0,26.0,7.0,21.0,1.0,1.0,,,,,,,20.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
202104,April 2021,202104,,MOH - Uganda,Tooro,Kabarole District,Ruteete Subcounty,Nkuruba Health Centre III,NPsUXWauJwy,Nkuruba Health Centre III,,,16.0,25.0,8.0,19.0,6.0,,81.0,,,,1.0,25.0,13.0,25.0,81.0,,,28.0,27.0,9.0,9.0,9.0,9.0,2.0,2.0,38.0,20.0,1.0,,25.0,2.0,5.0,4.0,,30.0,3.0,25.0,1.0,1.0,,,,19.0,,,23.0,23.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,16.0,,3.0,15.0,,5.0,2.0,,1.0,1.0,,1.0,81.0,1.0,81.0,1.0
202104,April 2021,202104,,MOH - Uganda,South Central,Mpigi District,Muduuma Subcounty,Nswanjere Health Centre III,VXTxQRCiH2C,Nswanjere Health Centre III,,,4.0,17.0,5.0,10.0,,,51.0,,,,,10.0,16.0,4.0,38.0,0.0,0.0,27.0,27.0,15.0,15.0,6.0,6.0,1.0,1.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,29.0,8.0,50.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,,,,48.0,5.0,48.0,5.0
202104,April 2021,202104,,MOH - Uganda,South Central,Sembabule District,Ntuusi Town Council,Ntuusi Health Centre III,DWXYwCh0PuW,Ntuusi Health Centre III,,,18.0,14.0,3.0,22.0,1.0,0.0,79.0,0.0,0.0,0.0,0.0,12.0,20.0,23.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,10.0,77.0,28.0,44.0,12.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,79.0,3.0
202104,April 2021,202104,,MOH - Uganda,Bugisu,Mbale District,Nyondo Subcounty,Nyondo Health Centre III,vaNMmgaScuW,Nyondo Health Centre III,,,3.0,29.0,24.0,17.0,,,81.0,,,,,29.0,41.0,6.0,81.0,,,30.0,30.0,8.0,8.0,18.0,17.0,10.0,10.0,29.0,,,,24.0,,29.0,,,25.0,,29.0,,,,,,,,,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202104,April 2021,202104,,MOH - Uganda,North Central,Nakasongola District,Nakasongola Town Council,Our Lady Nakasongola Health Centre III,FWFO4gWgFSk,Our Lady Nakasongola Health Centre III,,,17.0,42.0,36.0,23.0,4.0,,105.0,,,2.0,,21.0,21.0,16.0,105.0,,,56.0,51.0,28.0,28.0,19.0,19.0,2.0,2.0,40.0,1.0,1.0,,22.0,10.0,42.0,14.0,5.0,32.0,3.0,42.0,,,5.0,,,,,,41.0,41.0,,,,,,1.0,1.0,1.0,1.0,,,10.0,,,,,1.0,11.0,,,,,,105.0,1.0,105.0,1.0
202104,April 2021,202104,,MOH - Uganda,Tooro,Kamwenge District,Kamwenge Town Council,Padre Pio Health Centre IV,XuummkDfiEK,Padre Pio Health Centre IV,,,36.0,67.0,52.0,49.0,30.0,,243.0,5.0,,,,48.0,48.0,45.0,243.0,,,116.0,116.0,69.0,69.0,42.0,41.0,3.0,3.0,65.0,,31.0,,65.0,27.0,56.0,,,47.0,3.0,60.0,5.0,5.0,25.0,,,1.0,,,59.0,59.0,2.0,2.0,3.0,2.0,3.0,8.0,7.0,7.0,7.0,7.0,7.0,49.0,1.0,2.0,,,,28.0,,8.0,5.0,,12.0,243.0,28.0,243.0,28.0
202104,April 2021,202104,,MOH - Uganda,Bukedi,Pallisa District,Pallisa Town Council,Pallisa Mission Health Centre III,o9Cx4B22Mu5,Pallisa Mission Health Centre III,,,70.0,127.0,105.0,102.0,,,426.0,,,,,112.0,127.0,102.0,,,,45.0,45.0,29.0,29.0,33.0,33.0,20.0,20.0,,,,,127.0,127.0,14.0,,,426.0,127.0,127.0,,,,,,,,,127.0,127.0,1.0,1.0,,,1.0,,,,,,,70.0,1.0,1.0,,,,,,,,,1.0,426.0,1.0,426.0,1.0
202104,April 2021,202104,,MOH - Uganda,Busoga,Jinja City,Jinja North Division,Soft Power Clinic,qCl4oiQptB0,Soft Power Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202104,April 2021,202104,,MOH - Uganda,South Central,Masaka District,Bukakata Subcounty,Ssunga Health Centre III,EJjtvQaTkx8,Ssunga Health Centre III,,,11.0,27.0,11.0,26.0,,,85.0,8.0,8.0,,,12.0,14.0,16.0,85.0,,,25.0,25.0,12.0,12.0,11.0,11.0,,,22.0,3.0,1.0,,16.0,3.0,15.0,18.0,4.0,9.0,5.0,27.0,,,,,,4.0,,,26.0,26.0,3.0,3.0,,,3.0,1.0,1.0,1.0,1.0,,,2.0,,3.0,,,,,,,,,,85.0,4.0,85.0,4.0
202104,April 2021,202104,,MOH - Uganda,Teso,Bukedea District,Kachumbala Subcounty,St Martha Maternity Home,CJfa9yR5Db5,St Martha Maternity Home,,,8.0,19.0,2.0,8.0,2.0,,60.0,2.0,,,,17.0,23.0,14.0,60.0,,,,,,,,,,,,,,,19.0,11.0,10.0,,,51.0,30.0,19.0,,,,,,,,,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,19.0,,19.0,
202104,April 2021,202104,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Town Council,St. Adolf Health Centre II,Xdt1jdUOQm2,St. Adolf Health Centre II,,,7.0,14.0,4.0,8.0,9.0,,54.0,,,,,9.0,17.0,6.0,54.0,,,,,,,,,,,,,,,3.0,,14.0,,,54.0,,14.0,,,,,,,,,13.0,13.0,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,54.0,9.0,54.0,9.0
202104,April 2021,202104,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,St. Aloysius Namabaale,DYuQQTl4VFn,St. Aloysius Namabaale,,,3.0,20.0,4.0,8.0,2.0,1.0,46.0,10.0,10.0,,,19.0,7.0,,,,,,,,,,,,,,,,,20.0,1.0,,5.0,2.0,16.0,8.0,,,,,,,,,,19.0,19.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,46.0,4.0,46.0,1.0
202104,April 2021,202104,,MOH - Uganda,South Central,Kyotera District,Kasaali Town Council,St. Andrews Bkira Maria Health Centre IV,HXw8RJKyuDz,St. Andrews Bkira Maria Health Centre IV,,,17.0,17.0,9.0,10.0,8.0,,67.0,,,,,13.0,10.0,16.0,67.0,,,11.0,11.0,12.0,12.0,4.0,4.0,,,10.0,,2.0,,17.0,10.0,17.0,20.0,4.0,17.0,8.0,19.0,1.0,1.0,2.0,,,,,,17.0,16.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,67.0,4.0,67.0,4.0
202104,April 2021,202104,,MOH - Uganda,Bukedi,Tororo District,Eastern Division,St. Anthony's Hospital,iOwO7cTQKfH,St. Anthony's Hospital,,,33.0,44.0,3.0,20.0,27.0,3.0,160.0,0.0,0.0,0.0,0.0,39.0,32.0,37.0,160.0,0.0,0.0,47.0,47.0,31.0,31.0,21.0,21.0,9.0,9.0,5.0,1.0,0.0,0.0,3.0,0.0,42.0,31.0,8.0,62.0,12.0,42.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,160.0,2.0,160.0,2.0
