periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-OA01. New attendance,105-OA02. Re-attendance,108-CI02. No. of admissions,105-MA04a. Deliveries in unit - Total,105-PN01a. Post Natal Attendances - Mother,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-CL01. BCG,105-CL02. Protection At Birth for TT(PAB),105-CL07. IPV,105-CL11. PCV 1,105-CL12. PCV 2,105-CL13. PCV 3,105-CL14. Rotavirus 1 Vaccine,105-CL15. Rotavirus 2 Vaccine,105-CL16. Measles (MR1),105-CL17. Measles 2 (MR2),105-FP01. Oral. Lo-Femenal,105-FP02. Oral. Microgynon,105-FP03. Oral. Ovrette or another POP,105-FP04. Oral. Levonogesteral,105-FP05. Oral. Others,105-FP06. Injectable DMPA(IM)3 months,105-FP07. Injectable DMPA(SC) 3 months,105-FP08. Injection 2 months,105-FP09. Injection 1 month,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",105-FP11. 4 year implant (e.g. Sino plant),105-FP12. 5 year implant (e.g. Jadella),105-FP13. IUD-Copper-T,105-FP14. IUD-Hormonal,105-FP15. FAM-SDM method,105-FP16. FAM-LAM,105-FP17. FAM-Two Days Method,105-FP18. Emergency Contraceptive Pills users,105-FP19. Female Condoms,105-FP20. Male Condoms,105-HT06. Individuals Received HIV test results,105-MF01. Female sterilization (tubal ligation),105-MF02. Male sterilization (vasectomy),105-PN01b. Post Natal Attendances,105-CH01. Vit A supplement (1st Dose),105-CH02. Vit A supplement (2nd Dose)
202302,February 2023,202302,,MOH - Uganda,South Central,Kalungu District,Kyamulibwa Town Council,St. Joseph Of the Good Shepherd Health Centre,aTbmzoEvT5z,St. Joseph Of the Good Shepherd Health Centre,,,640.0,36.0,243.0,59.0,101.0,107.0,28.0,27.0,15.0,16.0,37.0,18.0,18.0,22.0,17.0,,,,,,,,,,,,,,,,,,,,,,73.0,,,101.0,62.0,65.0
202302,February 2023,202302,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Jude Naama Health Centre III,AlO9MzUULQ7,St. Jude Naama Health Centre III,,,192.0,10.0,23.0,4.0,8.0,22.0,8.0,,10.0,11.0,13.0,10.0,11.0,13.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,22.0,28.0
202302,February 2023,202302,,MOH - Uganda,South Central,Wakiso District,Kira Division,St. Kizito Health Health Centre III,hciTS8BI8Lx,St. Kizito Health Health Centre III,,,319.0,5.0,52.0,4.0,16.0,13.0,10.0,,16.0,7.0,17.0,12.0,11.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,36.0,,,16.0,86.0,48.0
202302,February 2023,202302,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,St. Kizito Natyole Health Centre III,M7RLcStmJql,St. Kizito Natyole Health Centre III,,,584.0,4.0,50.0,29.0,133.0,125.0,70.0,,69.0,32.0,30.0,30.0,47.0,31.0,70.0,,,,,,,,,,,,,,,,,,,,,,180.0,,,133.0,87.0,31.0
202302,February 2023,202302,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Luke Kiyinda Mityana Diocese Health Centre III,ocmJzmqmXWX,St. Luke Kiyinda Mityana Diocese Health Centre III,,,264.0,8.0,29.0,9.0,38.0,72.0,30.0,,37.0,25.0,25.0,23.0,24.0,26.0,38.0,10.0,,,,,,,,,,,,,,,,,,,,,141.0,,,38.0,133.0,138.0
202302,February 2023,202302,,MOH - Uganda,North Central,Luwero District,Bombo Town Council,St. Luke Namaliga Health Centre IV,a01gDo4KauR,St. Luke Namaliga Health Centre IV,,,381.0,13.0,73.0,24.0,34.0,97.0,18.0,18.0,54.0,30.0,10.0,8.0,37.0,35.0,27.0,,,,,,,,,,,,,,,,,,,,,,216.0,,,34.0,53.0,16.0
202302,February 2023,202302,,MOH - Uganda,South Central,Wakiso District,Ndejje Division,St. Magdalene Health Centre II,FzK1K0WRsFW,St. Magdalene Health Centre II,,,907.0,2.0,,8.0,11.0,61.0,32.0,30.0,39.0,39.0,60.0,49.0,39.0,60.0,39.0,,,,,,,,,,,,,,,,,,,,,,83.0,,,11.0,107.0,112.0
202302,February 2023,202302,,MOH - Uganda,Tooro,Kyenjojo District,Mabira Town Council,St. Martins-Mabra Health Centre III,HEvqMCVc5qD,St. Martins-Mabra Health Centre III,,,206.0,1.0,95.0,31.0,161.0,278.0,127.0,,180.0,122.0,92.0,143.0,109.0,92.0,114.0,,,,,,,,,,,,,,,,,,,,,,406.0,,,161.0,118.0,11.0
202302,February 2023,202302,,MOH - Uganda,North Central,Luwero District,Butuntumula Subcounty,St. Mary's Kasaala Health Centre IV,DAcqiebFOcd,St. Mary's Kasaala Health Centre IV,,,279.0,25.0,66.0,22.0,30.0,372.0,28.0,0.0,23.0,22.0,24.0,22.0,39.0,36.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,148.0,,,30.0,33.0,33.0
202302,February 2023,202302,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mary's Maternity & Nursing Home,VCIAE5Bta3H,St. Mary's Maternity & Nursing Home,,,44.0,0.0,24.0,14.0,21.0,64.0,16.0,0.0,20.0,16.0,14.0,23.0,7.0,15.0,18.0,,,,,,,3.0,,,,4.0,,5.0,0.0,,,,,,,,114.0,,,21.0,17.0,
202302,February 2023,202302,,MOH - Uganda,North Central,Kassanda District,Kiganda Town Council,St. Matia Mulumba Health Centre III,Ae8byorr2lF,St. Matia Mulumba Health Centre III,,,181.0,3.0,,12.0,12.0,110.0,37.0,31.0,106.0,77.0,86.0,59.0,35.0,51.0,95.0,,,,,,,,,,,,,,,,,,,,,,39.0,,,12.0,154.0,366.0
202302,February 2023,202302,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mechtilda Kitaasa Health Centre III,agQsp6hFdZa,St. Mechtilda Kitaasa Health Centre III,,,458.0,0.0,46.0,10.0,27.0,53.0,37.0,5.0,51.0,37.0,34.0,37.0,37.0,34.0,30.0,,,,,,,,,,,,,,,,,,,,,,117.0,,,27.0,91.0,112.0
202302,February 2023,202302,,MOH - Uganda,South Central,Kalungu District,Lwabenge Subcounty,St. Monica Birongo Health Centre III,lQ9FxeRMd8s,St. Monica Birongo Health Centre III,,,328.0,84.0,167.0,37.0,72.0,82.0,23.0,,45.0,26.0,22.0,29.0,19.0,20.0,21.0,,,,,,,,,,,,,,,,,,,,,,115.0,,,72.0,31.0,7.0
202302,February 2023,202302,,MOH - Uganda,South Central,Mpigi District,Kiringente Subcounty,St. Monica Katende Health Centre III,aLQq5QTDV2s,St. Monica Katende Health Centre III,,,497.0,96.0,64.0,16.0,174.0,130.0,33.0,33.0,49.0,30.0,29.0,34.0,33.0,61.0,31.0,10.0,,,,,,,,,,,,,,,,,,,,,146.0,0.0,,90.0,72.0,34.0
202302,February 2023,202302,,MOH - Uganda,North Central,Mityana District,Bulera Subcounty,St. Noah Buyambi Health Centre III,GAp2zlJ35sn,St. Noah Buyambi Health Centre III,,,107.0,,80.0,,5.0,24.0,11.0,11.0,22.0,23.0,14.0,8.0,23.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,20.0,
202302,February 2023,202302,,MOH - Uganda,North Central,Kyankwanzi District,Masodde-Karagi Town Council,St. Noah Vvumba Health Centre II,SPuSIQfsoKF,St. Noah Vvumba Health Centre II,,,135.0,5.0,,12.0,27.0,43.0,14.0,10.0,43.0,24.0,24.0,24.0,24.0,23.0,19.0,2.0,,,,,,,,,,,,,,,8.0,11.0,2.0,,,,20.0,,,27.0,29.0,
202302,February 2023,202302,,MOH - Uganda,North Central,Mityana District,Busunju Town Council,St. Padre Pio Mirembe Health Centre III,l3oOKBFWJkz,St. Padre Pio Mirembe Health Centre III,,,201.0,1.0,67.0,9.0,53.0,43.0,26.0,,82.0,47.0,37.0,38.0,45.0,37.0,41.0,1.0,,,,,,,,,,,,,,,,,,,,,38.0,,,62.0,75.0,1.0
202302,February 2023,202302,,MOH - Uganda,South Central,Lwengo District,Kyazanga Subcounty,"St. Peter,Busibo",DQT0OSOZ3sf,"St. Peter,Busibo",,,1208.0,6.0,,7.0,8.0,133.0,28.0,3.0,59.0,32.0,28.0,37.0,35.0,32.0,28.0,12.0,,,,,,,,,,,,,,,,,,,,,114.0,,,8.0,143.0,22.0
202302,February 2023,202302,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,St. Theresa Kabogwe Health Centre II,Khcb8YYpw8O,St. Theresa Kabogwe Health Centre II,,,130.0,5.0,,3.0,,25.0,10.0,,22.0,15.0,21.0,10.0,15.0,21.0,12.0,,,,,,,9.0,,,,,,,,,,,,4.0,,73.0,13.0,,,,64.0,38.0
202302,February 2023,202302,,MOH - Uganda,North Central,Mukono District,Nama Subcounty,Takajjunge Health Centre III,RfweVyD8d7w,Takajjunge Health Centre III,,,186.0,42.0,41.0,16.0,72.0,104.0,19.0,19.0,69.0,33.0,34.0,39.0,39.0,33.0,26.0,25.0,,,,,,,,,,,,,,,,,,,,,133.0,,,72.0,101.0,253.0
202302,February 2023,202302,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Subcounty,Villa Maria (Kaihura) Health Centre II,aYcV6yUPUF5,Villa Maria (Kaihura) Health Centre II,,,122.0,,48.0,11.0,29.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,88.0,,,29.0,,
202302,February 2023,202302,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Virika Hospital,uiLzeURGsDn,Virika Hospital,,,1102.0,461.0,274.0,59.0,66.0,209.0,67.0,77.0,63.0,63.0,63.0,65.0,63.0,61.0,50.0,,,,,,,,,,,,,,,,8.0,385.0,3.0,,,,164.0,,,66.0,47.0,18.0
202302,February 2023,202302,,MOH - Uganda,South Central,Wakiso District,Gombe Division,Wanda Matugga Health Centre IV,MtdbKasioFr,Wanda Matugga Health Centre IV,,,602.0,34.0,,15.0,51.0,51.0,29.0,,25.0,25.0,19.0,22.0,25.0,19.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,17.0,22.0,
202302,February 2023,202302,,MOH - Uganda,Tooro,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza Health Centre III,Fz5Ar828O0m,Wekomiire St. Thereza Health Centre III,,,259.0,5.0,116.0,29.0,133.0,91.0,40.0,,55.0,50.0,68.0,55.0,50.0,68.0,35.0,9.0,,,,,,,,,,,,,,,,29.0,,,,,3.0,,,133.0,167.0,
202302,February 2023,202302,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Yerya Health Centre III,z3ldDiQ4JHT,Yerya Health Centre III,,,217.0,1.0,104.0,26.0,60.0,116.0,32.0,,37.0,27.0,32.0,24.0,28.0,22.0,29.0,,,,,,,,,,,,,,,,,,,,,,118.0,,,60.0,31.0,13.0
202303,March 2023,202303,,MOH - Uganda,North Central,Nakaseke District,Nakaseke Town Council,Access Life Care Health Centre II,BQl9b7pSAhx,Access Life Care Health Centre II,,,269.0,205.0,,15.0,20.0,30.0,7.0,0.0,24.0,18.0,22.0,33.0,19.0,21.0,35.0,0.0,0.0,9.0,0.0,0.0,,43.0,2.0,,,10.0,,4.0,1.0,,0.0,2.0,0.0,6.0,2.0,25.0,23.0,0.0,1.0,20.0,71.0,0.0
202303,March 2023,202303,,MOH - Uganda,Kampala,Kampala District,Central Division,Adventist Medical Centre,aWtkpwtp9JE,Adventist Medical Centre,,,168.0,41.0,,1.0,19.0,12.0,1.0,1.0,18.0,10.0,9.0,8.0,9.0,8.0,9.0,4.0,0.0,7.0,0.0,1.0,,22.0,21.0,,,2.0,,3.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,43.0,6.0,0.0,19.0,28.0,3.0
202303,March 2023,202303,,MOH - Uganda,North Central,Mityana District,Kakindu Subcounty,Arch Bishop Kiwanuka Mayirye Health Centre III,MGoloBUb8vi,Arch Bishop Kiwanuka Mayirye Health Centre III,,,94.0,18.0,41.0,13.0,22.0,44.0,19.0,,13.0,12.0,20.0,13.0,12.0,20.0,22.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,22.0,43.0,26.0
202303,March 2023,202303,,MOH - Uganda,South Central,Wakiso District,Wakiso Subcounty,Bbira Ngo Health Centre II,alzSFDpdbba,Bbira Ngo Health Centre II,,,256.0,118.0,,42.0,,279.0,222.0,54.0,253.0,260.0,192.0,241.0,246.0,239.0,262.0,,,,,,,,,,,19.0,,5.0,2.0,,,,,,,,16.0,,,,,
202303,March 2023,202303,,MOH - Uganda,North Central,Luwero District,Luweero Town Council,Bishop Ascili Hospital,adofLhuj4HH,Bishop Ascili Hospital,,,1768.0,756.0,312.0,105.0,48.0,188.0,180.0,95.0,70.0,35.0,21.0,55.0,53.0,45.0,158.0,,,,,,,,,,,,,,,,,,,,,,499.0,,,48.0,210.0,119.0
202303,March 2023,202303,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Budhatemwa Health Centre II,M7IdNzIwa32,Budhatemwa Health Centre II,,,437.0,35.0,,29.0,47.0,42.0,36.0,36.0,63.0,32.0,30.0,31.0,32.0,30.0,46.0,25.0,,,,,,22.0,119.0,,,12.0,,,,,,,,2.0,,8.0,,,,47.0,53.0,11.0
202303,March 2023,202303,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,Bugema University Health Centre III,hrEjabfmkqU,Bugema University Health Centre III,,,1714.0,105.0,77.0,7.0,40.0,57.0,25.0,25.0,43.0,50.0,46.0,46.0,45.0,43.0,23.0,,8.0,,,,,12.0,14.0,,,17.0,,6.0,10.0,,,,,2.0,,22.0,3.0,,,40.0,152.0,159.0
202303,March 2023,202303,,MOH - Uganda,Busoga,Kamuli District,Butansi Subcounty,Bugeywa Health Centre II,b9niqLqoyqP,Bugeywa Health Centre II,,,625.0,41.0,30.0,30.0,176.0,185.0,64.0,,65.0,73.0,77.0,65.0,73.0,77.0,67.0,3.0,,1.0,18.0,3.0,,95.0,156.0,,,53.0,,42.0,,,,9.0,,3.0,,2.0,,,,176.0,107.0,58.0
202303,March 2023,202303,,MOH - Uganda,Busoga,Kamuli District,Bugulumbya Subcounty,Bugulumbya Flep Health Centre II,ptjWwKVSEsQ,Bugulumbya Flep Health Centre II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202303,March 2023,202303,,MOH - Uganda,South Central,Gomba District,Kyegonza Subcounty,Bukalagi Health Centre III,tw7g2aShrXi,Bukalagi Health Centre III,,,180.0,,109.0,13.0,30.0,71.0,36.0,34.0,72.0,44.0,39.0,40.0,44.0,39.0,54.0,5.0,,,,,,,,,,,,,,,,22.0,,,,,129.0,,,30.0,191.0,125.0
202303,March 2023,202303,,MOH - Uganda,North Central,Mityana District,Kikandwa Subcounty,Bukalamuli Health Centre III,aX6RTPDgyh1,Bukalamuli Health Centre III,,,405.0,7.0,,7.0,13.0,32.0,13.0,,31.0,25.0,13.0,33.0,26.0,14.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,26.0,,,13.0,39.0,1.0
202303,March 2023,202303,,MOH - Uganda,Teso,Bukedea District,Bukedea Town Council,Bukedea Mission Health Centre II,aNchHEjSnch,Bukedea Mission Health Centre II,,,356.0,25.0,,37.0,148.0,81.0,70.0,70.0,49.0,59.0,54.0,49.0,59.0,54.0,65.0,,,,,,,,,,,,,,,,,,,,,,95.0,,,148.0,48.0,16.0
202303,March 2023,202303,,MOH - Uganda,North Central,Mukono District,Goma Division,Bukerere Health Centre II,l5HaUjsJOQX,Bukerere Health Centre II,,,569.0,301.0,46.0,7.0,107.0,38.0,36.0,310.0,71.0,58.0,85.0,71.0,58.0,85.0,73.0,36.0,,,,,,,,,,,,,,,2.0,19.0,,,,,13.0,,,107.0,78.0,65.0
202303,March 2023,202303,,MOH - Uganda,North Central,Kyankwanzi District,Butemba Town Council,Bukwiri COU Health Centre II,dxqfSox63Rh,Bukwiri COU Health Centre II,,,192.0,,,10.0,10.0,19.0,29.0,29.0,47.0,57.0,43.0,47.0,57.0,49.0,42.0,,,,,,,15.0,17.0,,,1.0,,1.0,,,,,,,,,,,,10.0,27.0,29.0
202303,March 2023,202303,,MOH - Uganda,Busoga,Kamuli District,Nawanyago Subcounty,Bupadhengo Flep Health Centre II,Lgs45wMr4Ua,Bupadhengo Flep Health Centre II,,,267.0,26.0,,20.0,20.0,,29.0,,37.0,44.0,40.0,37.0,44.0,40.0,44.0,,,3.0,,7.0,,15.0,14.0,,,3.0,,3.0,,,,,4.0,8.0,,45.0,8.0,,,20.0,363.0,358.0
202303,March 2023,202303,,MOH - Uganda,Busoga,Namayingo District,Banda Subcounty,Busiro Church of God Health Centre III,s3KGtzqaMyJ,Busiro Church of God Health Centre III,,,146.0,,,35.0,86.0,68.0,6.0,35.0,6.0,5.0,5.0,1.0,5.0,5.0,8.0,,,,,,,91.0,29.0,,,11.0,,4.0,,,,,,,,,377.0,,,86.0,4.0,
202303,March 2023,202303,,MOH - Uganda,South Central,Masaka City,Nyendo-Mukungwe Division,Butende Health Centre III,S79Lcu8O003,Butende Health Centre III,,,321.0,25.0,100.0,18.0,34.0,58.0,32.0,32.0,37.0,14.0,20.0,23.0,13.0,22.0,22.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,33.0,43.0,81.0
202303,March 2023,202303,,MOH - Uganda,Busoga,Mayuge District,Buwaaya Subcounty,Buwaya Health Centre II,lCEffRvoU53,Buwaya Health Centre II,,,349.0,11.0,,19.0,22.0,95.0,29.0,29.0,19.0,32.0,26.0,19.0,32.0,26.0,25.0,5.0,,,1.0,,,10.0,42.0,,,1.0,,1.0,,,,,,,,,,,,22.0,18.0,14.0
202303,March 2023,202303,,MOH - Uganda,South Central,Rakai District,Ddwaniro Subcounty,Buyamba Disp & Mu Health Centre III,ICMb8Mqt8ze,Buyamba Disp & Mu Health Centre III,,,943.0,18.0,,23.0,23.0,40.0,22.0,16.0,36.0,23.0,36.0,25.0,27.0,36.0,22.0,8.0,,,,,,,,,,,,,,,,,,,,,66.0,,,23.0,,
202303,March 2023,202303,,MOH - Uganda,Busoga,Buyende District,Buyanja Subcounty,Buyanja SDA Health Centre II,YYtjEbgJadL,Buyanja SDA Health Centre II,,,236.0,,,29.0,76.0,154.0,55.0,49.0,42.0,54.0,46.0,42.0,38.0,52.0,49.0,,,5.0,,,,,38.0,,,,,22.0,5.0,,,,,,,400.0,,,,77.0,94.0,79.0
202303,March 2023,202303,,MOH - Uganda,South Central,Wakiso District,Kasanje Subcounty,Buyege Health Centre III,k2a3PCnnVdI,Buyege Health Centre III,,,815.0,7.0,100.0,19.0,48.0,103.0,29.0,22.0,118.0,79.0,65.0,65.0,78.0,62.0,47.0,,,,,,,,,,,,,,,,,,,,,,127.0,,,48.0,95.0,112.0
202303,March 2023,202303,,MOH - Uganda,South Central,Bukomansimbi District,Kibinge Subcounty,Buyoga Health Centre III,RlulmyGd2XY,Buyoga Health Centre III,,,463.0,0.0,46.0,20.0,14.0,72.0,7.0,0.0,20.0,23.0,12.0,1.0,18.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,118.0,,,14.0,3.0,
202303,March 2023,202303,,MOH - Uganda,Busoga,Jinja District,Busedde Subcounty,Bwidhabwangu Health Centre II,EUZupmOWTtg,Bwidhabwangu Health Centre II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202303,March 2023,202303,,MOH - Uganda,North Central,Mityana District,Butayunja Subcounty,Cardinal Nsubuga Memorial Health Centre III,aNwwYe1P90o,Cardinal Nsubuga Memorial Health Centre III,,,125.0,5.0,47.0,30.0,68.0,35.0,4.0,,10.0,7.0,4.0,10.0,7.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,14.0,,,68.0,19.0,
202303,March 2023,202303,,MOH - Uganda,Bukedi,Busia District,Dabani Subcounty,Dabani Hospital,AhDvE2o9F3L,Dabani Hospital,,,837.0,52.0,346.0,66.0,107.0,416.0,91.0,81.0,159.0,77.0,77.0,86.0,84.0,92.0,88.0,17.0,,,,,,,,,,,,,,,,,,,,,247.0,,,105.0,282.0,196.0
202303,March 2023,202303,,MOH - Uganda,South Central,Mpigi District,Kammengo Subcounty,Ggoli - St Yakobo Health Centre III,SzVYBCcGiM7,Ggoli - St Yakobo Health Centre III,,,531.0,,84.0,16.0,41.0,61.0,22.0,34.0,52.0,29.0,24.0,17.0,29.0,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,98.0,,,41.0,17.0,30.0
202303,March 2023,202303,,MOH - Uganda,North Central,Luwero District,Kikyusa Town Council,Holy Cross - Kikyusa Health Centre IV,fzBgyH6ixVC,Holy Cross - Kikyusa Health Centre IV,,,299.0,57.0,69.0,30.0,44.0,66.0,29.0,34.0,92.0,50.0,55.0,44.0,51.0,53.0,47.0,,,,,,,,,,,,,,,,,,,,,,189.0,,,40.0,37.0,60.0
202303,March 2023,202303,,MOH - Uganda,North Central,Mityana District,Kalangaalo Subcounty,Holy Family Naluggi Health Centre II,HNMrtobhini,Holy Family Naluggi Health Centre II,,,64.0,,16.0,2.0,,22.0,21.0,21.0,21.0,17.0,11.0,21.0,17.0,11.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,
202303,March 2023,202303,,MOH - Uganda,Teso,Bukedea District,Kamutur Subcounty,Holy Innocent Health Centre III,TnIUAczx1Hq,Holy Innocent Health Centre III,,,297.0,10.0,197.0,4.0,44.0,15.0,25.0,25.0,32.0,30.0,22.0,30.0,30.0,22.0,35.0,,,1.0,,,,11.0,39.0,,,5.0,,,,,,,,2.0,3.0,4.0,243.0,,,44.0,63.0,7.0
202303,March 2023,202303,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Kabarole COU Hospital,gLhqifDs7hU,Kabarole COU Hospital,,,1260.0,25.0,,24.0,126.0,196.0,42.0,,47.0,47.0,59.0,51.0,47.0,59.0,47.0,,,,,,,4.0,29.0,,,3.0,,,,,,,,,,,403.0,,,153.0,252.0,105.0
202303,March 2023,202303,,MOH - Uganda,Bukedi,Butaleja District,Mazimasa Subcounty,Kabasa Memorial Hospital,Xm71SWWTqfb,Kabasa Memorial Hospital,,,32.0,,103.0,5.0,20.0,41.0,13.0,13.0,16.0,15.0,6.0,16.0,15.0,16.0,7.0,,,,,,,,,,,,,,,,,,,,,,24.0,,,20.0,8.0,
202303,March 2023,202303,,MOH - Uganda,Tooro,Kamwenge District,Kabuga Town Council,Kabuga Health Centre III,JiXMZzyWhUb,Kabuga Health Centre III,,,165.0,0.0,123.0,37.0,100.0,153.0,39.0,,30.0,30.0,30.0,30.0,30.0,30.0,43.0,7.0,,,,,,22.0,10.0,,,5.0,,,,,,,,,,,269.0,,,100.0,40.0,3.0
202303,March 2023,202303,,MOH - Uganda,Tooro,Kyenjojo District,Bugaaki Subcounty,Kagorogoro Dispensary Health Centre II,yWHTUO9adBP,Kagorogoro Dispensary Health Centre II,,,301.0,20.0,19.0,2.0,2.0,3.0,12.0,,24.0,22.0,37.0,26.0,23.0,37.0,83.0,5.0,6.0,4.0,13.0,,,17.0,20.0,,,4.0,,3.0,4.0,,,,,4.0,,260.0,,,,4.0,36.0,
202303,March 2023,202303,,MOH - Uganda,North Central,Mityana District,Maanyi Subcounty,Kambaala Health Centre III,a3KGKqpABTy,Kambaala Health Centre III,,,189.0,5.0,13.0,4.0,29.0,39.0,19.0,,33.0,11.0,11.0,15.0,12.0,10.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,37.0,,,29.0,24.0,6.0
202303,March 2023,202303,,MOH - Uganda,North Central,Kayunga District,Kangulumira Town Council,Kangulumira Mission Health Centre II,VOCTQo2VfWF,Kangulumira Mission Health Centre II,,,241.0,44.0,,11.0,64.0,41.0,27.0,27.0,65.0,27.0,28.0,38.0,27.0,28.0,28.0,14.0,,,,,,,,,,,,,,,6.0,64.0,,,,,,,,64.0,103.0,80.0
202303,March 2023,202303,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,Kapeeka Health Centre III,jloriHnudvr,Kapeeka Health Centre III,,,475.0,,102.0,71.0,27.0,341.0,82.0,0.0,29.0,79.0,55.0,65.0,30.0,23.0,40.0,0.0,,,,,,,,,,2.0,,52.0,4.0,,,,,,,30.0,394.0,1.0,,27.0,,
202303,March 2023,202303,,MOH - Uganda,North Central,Mukono District,Kasawo Subcounty,Kasawo Mission Health Centre III,lVDEXK2iWmp,Kasawo Mission Health Centre III,,,377.0,318.0,44.0,11.0,79.0,59.0,20.0,,61.0,26.0,30.0,34.0,19.0,31.0,22.0,,,,,,,,,,,,,,,,,,,,,,29.0,,,79.0,71.0,
202303,March 2023,202303,,MOH - Uganda,North Central,Luwero District,Wobulenzi Town Council,Katikamu Kisuule (The Good Samaritan) Health Centre II,a4QdFgngSuD,Katikamu Kisuule (The Good Samaritan) Health Centre II,,,115.0,21.0,18.0,5.0,20.0,26.0,10.0,,13.0,10.0,6.0,7.0,12.0,10.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,105.0,,,20.0,43.0,34.0
202303,March 2023,202303,,MOH - Uganda,South Central,Sembabule District,Mateete Subcounty,Katimba Health Centre III,sTlap0cwcNo,Katimba Health Centre III,,,1292.0,4.0,25.0,9.0,32.0,47.0,20.0,17.0,45.0,19.0,23.0,16.0,19.0,23.0,19.0,,,,,,,,,,,,,,,,,,,,,,86.0,,,32.0,89.0,
202303,March 2023,202303,,MOH - Uganda,South Central,Rakai District,Lwanda Subcounty,Kayayumbe Health Centre II,VC8mMNDQFJ8,Kayayumbe Health Centre II,,,387.0,6.0,75.0,5.0,14.0,43.0,12.0,11.0,15.0,14.0,16.0,15.0,14.0,16.0,,,,,,,,,,,,,,,,,,,,,,,23.0,,,14.0,22.0,
202303,March 2023,202303,,MOH - Uganda,Tooro,Kasese District,Kinyamaseke Town Council,Kinyamaseke Health Centre III,YGIoDeKaKA5,Kinyamaseke Health Centre III,,,430.0,15.0,,41.0,41.0,418.0,27.0,0.0,72.0,57.0,19.0,29.0,90.0,45.0,50.0,,0.0,6.0,0.0,,,26.0,85.0,,,2.0,,208.0,2.0,,,,,,,14.0,4.0,,,41.0,51.0,
202303,March 2023,202303,,MOH - Uganda,North Central,Kassanda District,Bukuya Subcounty,Kitokolo Health Centre II,LoLoHmDsEna,Kitokolo Health Centre II,,,254.0,254.0,,5.0,20.0,40.0,12.0,,127.0,20.0,36.0,32.0,29.0,32.0,25.0,11.0,,2.0,,,,7.0,21.0,,,1.0,,,,,,5.0,,,,5.0,86.0,1.0,,20.0,87.0,36.0
202303,March 2023,202303,,MOH - Uganda,South Central,Wakiso District,Masulita Town Council,Kiziba Catholic/Kiziba St. Ulrika Health Centre III,BzFOI8BjIMz,Kiziba Catholic/Kiziba St. Ulrika Health Centre III,,,399.0,49.0,72.0,16.0,20.0,39.0,19.0,,15.0,17.0,14.0,11.0,17.0,14.0,19.0,,,,,,,,,,,,,,,,,,,,,,83.0,,,20.0,13.0,6.0
202303,March 2023,202303,,MOH - Uganda,South Central,Mpigi District,Mpigi Town Council,Kkonge St. Luke Health Centre III,yC5rgTEjfVO,Kkonge St. Luke Health Centre III,,,135.0,,16.0,12.0,32.0,15.0,4.0,4.0,14.0,8.0,6.0,6.0,8.0,6.0,17.0,,,,,,,,,,,,,,,,,,,,,,15.0,,,32.0,10.0,
